Entity,Day,Weekly deaths,Year
France,2022-07-19,585,2022
France,2022-07-20,585,2022
France,2022-07-21,585,2022
France,2022-07-22,585,2022
France,2022-07-23,585,2022
France,2022-07-24,731,2022
France,2022-07-25,731,2022
France,2022-07-26,731,2022
France,2022-07-27,731,2022
France,2022-07-28,731,2022
France,2022-07-29,731,2022
France,2022-07-30,731,2022
France,2022-07-31,597,2022
France,2022-08-01,597,2022
France,2022-08-02,597,2022
France,2022-08-03,597,2022
France,2022-08-04,597,2022
France,2022-08-05,597,2022
France,2022-08-06,597,2022
France,2022-08-07,529,2022
France,2022-08-08,529,2022
France,2022-08-09,529,2022
France,2022-08-10,529,2022
France,2022-08-11,529,2022
France,2022-08-12,529,2022
France,2022-08-13,529,2022
France,2022-08-14,518,2022
France,2022-08-15,518,2022
France,2022-08-16,518,2022
France,2022-08-17,518,2022
France,2022-08-18,518,2022
France,2022-08-19,518,2022
France,2022-08-20,518,2022
France,2022-08-21,413,2022
France,2022-08-22,413,2022
France,2022-08-23,413,2022
France,2022-08-24,413,2022
France,2022-08-25,413,2022
France,2022-08-26,413,2022
France,2022-08-27,413,2022
France,2022-08-28,317,2022
France,2022-08-29,317,2022
France,2022-08-30,317,2022
France,2022-08-31,317,2022
France,2022-09-01,317,2022
France,2022-09-02,317,2022
France,2022-09-03,317,2022
France,2022-09-04,302,2022
France,2022-09-05,302,2022
France,2022-09-06,302,2022
France,2022-09-07,302,2022
France,2022-09-08,302,2022
France,2022-09-09,302,2022
France,2022-09-10,302,2022
France,2022-09-11,263,2022
France,2022-09-12,263,2022
France,2022-09-13,263,2022
France,2022-09-14,263,2022
France,2022-09-15,263,2022
France,2022-09-16,263,2022
France,2022-09-17,263,2022
France,2022-09-18,202,2022
France,2022-09-19,202,2022
France,2022-09-20,202,2022
France,2022-09-21,202,2022
France,2022-09-22,202,2022
France,2022-09-23,202,2022
France,2022-09-24,202,2022
France,2022-09-25,217,2022
France,2022-09-26,217,2022
France,2022-09-27,217,2022
France,2022-09-28,217,2022
France,2022-09-29,217,2022
France,2022-09-30,217,2022
France,2022-10-01,217,2022
France,2022-10-02,217,2022
France,2022-10-03,217,2022
France,2022-10-04,217,2022
France,2022-10-05,217,2022
France,2022-10-06,217,2022
France,2022-10-07,217,2022
France,2022-10-08,217,2022
France,2022-10-09,314,2022
France,2022-10-10,314,2022
France,2022-10-11,314,2022
France,2022-10-12,314,2022
France,2022-10-13,314,2022
France,2022-10-14,314,2022
France,2022-10-15,314,2022
France,2022-10-16,414,2022
France,2022-10-17,414,2022
France,2022-10-18,414,2022
France,2022-10-19,414,2022
France,2022-10-20,414,2022
France,2022-10-21,414,2022
France,2022-10-22,414,2022
France,2022-10-23,522,2022
France,2022-10-24,522,2022
France,2022-10-25,522,2022
France,2022-10-26,522,2022
France,2022-10-27,522,2022
France,2022-10-28,522,2022
France,2022-10-29,522,2022
France,2022-10-30,495,2022
France,2022-10-31,495,2022
France,2022-11-01,495,2022
France,2022-11-02,495,2022
France,2022-11-03,495,2022
France,2022-11-04,495,2022
France,2022-11-05,495,2022
France,2022-11-06,445,2022
France,2022-11-07,445,2022
France,2022-11-08,445,2022
France,2022-11-09,445,2022
France,2022-11-10,445,2022
France,2022-11-11,445,2022
France,2022-11-12,445,2022
France,2022-11-13,397,2022
France,2022-11-14,397,2022
France,2022-11-15,397,2022
France,2022-11-16,397,2022
France,2022-11-17,397,2022
France,2022-11-18,397,2022
France,2022-11-19,397,2022
France,2022-11-20,469,2022
France,2022-11-21,469,2022
France,2022-11-22,469,2022
France,2022-11-23,469,2022
France,2022-11-24,469,2022
France,2022-11-25,469,2022
France,2022-11-26,469,2022
France,2022-11-27,455,2022
France,2022-11-28,455,2022
France,2022-11-29,455,2022
France,2022-11-30,455,2022
France,2022-12-01,455,2022
France,2022-12-02,455,2022
France,2022-12-03,455,2022
France,2022-12-04,485,2022
France,2022-12-05,485,2022
France,2022-12-06,485,2022
France,2022-12-07,485,2022
France,2022-12-08,485,2022
France,2022-12-09,485,2022
France,2022-12-10,485,2022
France,2022-12-11,569,2022
France,2022-12-12,569,2022
France,2022-12-13,569,2022
France,2022-12-14,569,2022
France,2022-12-15,569,2022
France,2022-12-16,569,2022
France,2022-12-17,569,2022
France,2022-12-18,721,2022
France,2022-12-19,721,2022
France,2022-12-20,721,2022
France,2022-12-21,721,2022
France,2022-12-22,721,2022
France,2022-12-23,721,2022
France,2022-12-24,721,2022
France,2022-12-25,807,2022
France,2022-12-26,807,2022
France,2022-12-27,807,2022
France,2022-12-28,807,2022
France,2022-12-29,807,2022
France,2022-12-30,807,2022
France,2022-12-31,807,2022
Germany,2020-01-09,3,2020
Germany,2020-01-10,3,2020
Germany,2020-01-11,3,2020
Germany,2020-01-12,0,2020
Germany,2020-01-13,0,2020
Germany,2020-01-14,0,2020
Germany,2020-01-15,0,2020
Germany,2020-01-16,0,2020
Germany,2020-01-17,0,2020
Germany,2020-01-18,0,2020
Germany,2020-01-19,0,2020
Germany,2020-01-20,0,2020
Germany,2020-01-21,0,2020
Germany,2020-01-22,0,2020
Germany,2020-01-23,0,2020
Germany,2020-01-24,0,2020
Germany,2020-01-25,0,2020
Germany,2020-01-26,3,2020
Germany,2020-01-27,3,2020
Germany,2020-01-28,3,2020
Germany,2020-01-29,3,2020
Germany,2020-01-30,3,2020
Germany,2020-01-31,3,2020
Germany,2020-02-01,3,2020
Germany,2020-02-02,3,2020
Germany,2020-02-03,3,2020
Germany,2020-02-04,3,2020
Germany,2020-02-05,3,2020
Germany,2020-02-06,3,2020
Germany,2020-02-07,3,2020
Germany,2020-02-08,3,2020
Germany,2020-02-09,0,2020
Germany,2020-02-10,0,2020
Germany,2020-02-11,0,2020
Germany,2020-02-12,0,2020
Germany,2020-02-13,0,2020
Germany,2020-02-14,0,2020
Germany,2020-02-15,0,2020
Germany,2020-02-16,0,2020
Germany,2020-02-17,0,2020
Germany,2020-02-18,0,2020
Germany,2020-02-19,0,2020
Germany,2020-02-20,0,2020
Germany,2020-02-21,0,2020
Germany,2020-02-22,0,2020
Germany,2020-02-23,1,2020
Germany,2020-02-24,1,2020
Germany,2020-02-25,1,2020
Germany,2020-02-26,1,2020
Germany,2020-02-27,1,2020
Germany,2020-02-28,1,2020
Germany,2020-02-29,1,2020
Germany,2020-03-01,1,2020
Germany,2020-03-02,1,2020
Germany,2020-03-03,1,2020
Germany,2020-03-04,1,2020
Germany,2020-03-05,1,2020
Germany,2020-03-06,1,2020
Germany,2020-03-07,1,2020
Germany,2020-03-08,12,2020
Germany,2020-03-09,12,2020
Germany,2020-03-10,12,2020
Germany,2020-03-11,12,2020
Germany,2020-03-12,12,2020
Germany,2020-03-13,12,2020
Germany,2020-03-14,12,2020
Germany,2020-03-15,84,2020
Germany,2020-03-16,84,2020
Germany,2020-03-17,84,2020
Germany,2020-03-18,84,2020
Germany,2020-03-19,84,2020
Germany,2020-03-20,84,2020
Germany,2020-03-21,84,2020
Germany,2020-03-22,479,2020
Germany,2020-03-23,479,2020
Germany,2020-03-24,479,2020
Germany,2020-03-25,479,2020
Germany,2020-03-26,479,2020
Germany,2020-03-27,479,2020
Germany,2020-03-28,479,2020
Germany,2020-03-29,1459,2020
Germany,2020-03-30,1459,2020
Germany,2020-03-31,1459,2020
Germany,2020-04-01,1459,2020
Germany,2020-04-02,1459,2020
Germany,2020-04-03,1459,2020
Germany,2020-04-04,1459,2020
Germany,2020-04-05,2273,2020
Germany,2020-04-06,2273,2020
Germany,2020-04-07,2273,2020
Germany,2020-04-08,2273,2020
Germany,2020-04-09,2273,2020
Germany,2020-04-10,2273,2020
Germany,2020-04-11,2273,2020
Germany,2020-04-12,1878,2020
Germany,2020-04-13,1878,2020
Germany,2020-04-14,1878,2020
Germany,2020-04-15,1878,2020
Germany,2020-04-16,1878,2020
Germany,2020-04-17,1878,2020
Germany,2020-04-18,1878,2020
Germany,2020-04-19,1226,2020
Germany,2020-04-20,1226,2020
Germany,2020-04-21,1226,2020
Germany,2020-04-22,1226,2020
Germany,2020-04-23,1226,2020
Germany,2020-04-24,1226,2020
Germany,2020-04-25,1226,2020
Germany,2020-04-26,727,2020
Germany,2020-04-27,727,2020
Germany,2020-04-28,727,2020
Germany,2020-04-29,727,2020
Germany,2020-04-30,727,2020
Germany,2020-05-01,727,2020
Germany,2020-05-02,727,2020
Germany,2020-05-03,388,2020
Germany,2020-05-04,388,2020
Germany,2020-05-05,388,2020
Germany,2020-05-06,388,2020
Germany,2020-05-07,388,2020
Germany,2020-05-08,388,2020
Germany,2020-05-09,388,2020
Germany,2020-05-10,258,2020
Germany,2020-05-11,258,2020
Germany,2020-05-12,258,2020
Germany,2020-05-13,258,2020
Germany,2020-05-14,258,2020
Germany,2020-05-15,258,2020
Germany,2020-05-16,258,2020
Germany,2020-05-17,165,2020
Germany,2020-05-18,165,2020
Germany,2020-05-19,165,2020
Germany,2020-05-20,165,2020
Germany,2020-05-21,165,2020
Germany,2020-05-22,165,2020
Germany,2020-05-23,165,2020
Germany,2020-05-24,111,2020
Germany,2020-05-25,111,2020
Germany,2020-05-26,111,2020
Germany,2020-05-27,111,2020
Germany,2020-05-28,111,2020
Germany,2020-05-29,111,2020
Germany,2020-05-30,111,2020
Germany,2020-05-31,65,2020
Germany,2020-06-01,65,2020
Germany,2020-06-02,65,2020
Germany,2020-06-03,65,2020
Germany,2020-06-04,65,2020
Germany,2020-06-05,65,2020
Germany,2020-06-06,65,2020
Germany,2020-06-07,44,2020
Germany,2020-06-08,44,2020
Germany,2020-06-09,44,2020
Germany,2020-06-10,44,2020
Germany,2020-06-11,44,2020
Germany,2020-06-12,44,2020
Germany,2020-06-13,44,2020
Germany,2020-06-14,35,2020
Germany,2020-06-15,35,2020
Germany,2020-06-16,35,2020
Germany,2020-06-17,35,2020
Germany,2020-06-18,35,2020
Germany,2020-06-19,35,2020
Germany,2020-06-20,35,2020
Germany,2020-06-21,41,2020
Germany,2020-06-22,41,2020
Germany,2020-06-23,41,2020
Germany,2020-06-24,41,2020
Germany,2020-06-25,41,2020
Germany,2020-06-26,41,2020
Germany,2020-06-27,41,2020
Germany,2020-06-28,21,2020
Germany,2020-06-29,21,2020
Germany,2020-06-30,21,2020
Germany,2020-07-01,21,2020
Germany,2020-07-02,21,2020
Germany,2020-07-03,21,2020
Germany,2020-07-04,21,2020
Germany,2020-07-05,26,2020
Germany,2020-07-06,26,2020
Germany,2020-07-07,26,2020
Germany,2020-07-08,26,2020
Germany,2020-07-09,26,2020
Germany,2020-07-10,26,2020
Germany,2020-07-11,26,2020
Germany,2020-07-12,25,2020
Germany,2020-07-13,25,2020
Germany,2020-07-14,25,2020
Germany,2020-07-15,25,2020
Germany,2020-07-16,25,2020
Germany,2020-07-17,25,2020
Germany,2020-07-18,25,2020
Germany,2020-07-19,31,2020
Germany,2020-07-20,31,2020
Germany,2020-07-21,31,2020
Germany,2020-07-22,31,2020
Germany,2020-07-23,31,2020
Germany,2020-07-24,31,2020
Germany,2020-07-25,31,2020
Germany,2020-07-26,33,2020
Germany,2020-07-27,33,2020
Germany,2020-07-28,33,2020
Germany,2020-07-29,33,2020
Germany,2020-07-30,33,2020
Germany,2020-07-31,33,2020
Germany,2020-08-01,33,2020
Germany,2020-08-02,37,2020
Germany,2020-08-03,37,2020
Germany,2020-08-04,37,2020
Germany,2020-08-05,37,2020
Germany,2020-08-06,37,2020
Germany,2020-08-07,37,2020
Germany,2020-08-08,37,2020
Germany,2020-08-09,34,2020
Germany,2020-08-10,34,2020
Germany,2020-08-11,34,2020
Germany,2020-08-12,34,2020
Germany,2020-08-13,34,2020
Germany,2020-08-14,34,2020
Germany,2020-08-15,34,2020
Germany,2020-08-16,31,2020
Germany,2020-08-17,31,2020
Germany,2020-08-18,31,2020
Germany,2020-08-19,31,2020
Germany,2020-08-20,31,2020
Germany,2020-08-21,31,2020
Germany,2020-08-22,31,2020
Germany,2020-08-23,31,2020
Germany,2020-08-24,31,2020
Germany,2020-08-25,31,2020
Germany,2020-08-26,31,2020
Germany,2020-08-27,31,2020
Germany,2020-08-28,31,2020
Germany,2020-08-29,31,2020
Germany,2020-08-30,18,2020
Germany,2020-08-31,18,2020
Germany,2020-09-01,18,2020
Germany,2020-09-02,18,2020
Germany,2020-09-03,18,2020
Germany,2020-09-04,18,2020
Germany,2020-09-05,18,2020
Germany,2020-09-06,35,2020
Germany,2020-09-07,35,2020
Germany,2020-09-08,35,2020
Germany,2020-09-09,35,2020
Germany,2020-09-10,35,2020
Germany,2020-09-11,35,2020
Germany,2020-09-12,35,2020
Germany,2020-09-13,68,2020
Germany,2020-09-14,68,2020
Germany,2020-09-15,68,2020
Germany,2020-09-16,68,2020
Germany,2020-09-17,68,2020
Germany,2020-09-18,68,2020
Germany,2020-09-19,68,2020
Germany,2020-09-20,82,2020
Germany,2020-09-21,82,2020
Germany,2020-09-22,82,2020
Germany,2020-09-23,82,2020
Germany,2020-09-24,82,2020
Germany,2020-09-25,82,2020
Germany,2020-09-26,82,2020
Germany,2020-09-27,110,2020
Germany,2020-09-28,110,2020
Germany,2020-09-29,110,2020
Germany,2020-09-30,110,2020
Germany,2020-10-01,110,2020
Germany,2020-10-02,110,2020
Germany,2020-10-03,110,2020
Germany,2020-10-04,121,2020
Germany,2020-10-05,121,2020
Germany,2020-10-06,121,2020
Germany,2020-10-07,121,2020
Germany,2020-10-08,121,2020
Germany,2020-10-09,121,2020
Germany,2020-10-10,121,2020
Germany,2020-10-11,247,2020
Germany,2020-10-12,247,2020
Germany,2020-10-13,247,2020
Germany,2020-10-14,247,2020
Germany,2020-10-15,247,2020
Germany,2020-10-16,247,2020
Germany,2020-10-17,247,2020
Germany,2020-10-18,464,2020
Germany,2020-10-19,464,2020
Germany,2020-10-20,464,2020
Germany,2020-10-21,464,2020
Germany,2020-10-22,464,2020
Germany,2020-10-23,464,2020
Germany,2020-10-24,464,2020
Germany,2020-10-25,1015,2020
Germany,2020-10-26,1015,2020
Germany,2020-10-27,1015,2020
Germany,2020-10-28,1015,2020
Germany,2020-10-29,1015,2020
Germany,2020-10-30,1015,2020
Germany,2020-10-31,1015,2020
Germany,2020-11-01,1621,2020
Germany,2020-11-02,1621,2020
Germany,2020-11-03,1621,2020
Germany,2020-11-04,1621,2020
Germany,2020-11-05,1621,2020
Germany,2020-11-06,1621,2020
Germany,2020-11-07,1621,2020
Germany,2020-11-08,1910,2020
Germany,2020-11-09,1910,2020
Germany,2020-11-10,1910,2020
Germany,2020-11-11,1910,2020
Germany,2020-11-12,1910,2020
Germany,2020-11-13,1910,2020
Germany,2020-11-14,1910,2020
Germany,2020-11-15,2536,2020
Germany,2020-11-16,2536,2020
Germany,2020-11-17,2536,2020
Germany,2020-11-18,2536,2020
Germany,2020-11-19,2536,2020
Germany,2020-11-20,2536,2020
Germany,2020-11-21,2536,2020
Germany,2020-11-22,3226,2020
Germany,2020-11-23,3226,2020
Germany,2020-11-24,3226,2020
Germany,2020-11-25,3226,2020
Germany,2020-11-26,3226,2020
Germany,2020-11-27,3226,2020
Germany,2020-11-28,3226,2020
Germany,2020-11-29,3601,2020
Germany,2020-11-30,3601,2020
Germany,2020-12-01,3601,2020
Germany,2020-12-02,3601,2020
Germany,2020-12-03,3601,2020
Germany,2020-12-04,3601,2020
Germany,2020-12-05,3601,2020
Germany,2020-12-06,4480,2020
Germany,2020-12-07,4480,2020
Germany,2020-12-08,4480,2020
Germany,2020-12-09,4480,2020
Germany,2020-12-10,4480,2020
Germany,2020-12-11,4480,2020
Germany,2020-12-12,4480,2020
Germany,2020-12-13,5762,2020
Germany,2020-12-14,5762,2020
Germany,2020-12-15,5762,2020
Germany,2020-12-16,5762,2020
Germany,2020-12-17,5762,2020
Germany,2020-12-18,5762,2020
Germany,2020-12-19,5762,2020
Germany,2020-12-20,6460,2020
Germany,2020-12-21,6460,2020
Germany,2020-12-22,6460,2020
Germany,2020-12-23,6460,2020
Germany,2020-12-24,6460,2020
Germany,2020-12-25,6460,2020
Germany,2020-12-26,6460,2020
Germany,2020-12-27,5728,2020
Germany,2020-12-28,5728,2020
Germany,2020-12-29,5728,2020
Germany,2020-12-30,5728,2020
Germany,2020-12-31,5728,2020
Germany,2021-01-01,5728,2021
Germany,2021-01-02,5728,2021
Germany,2021-01-03,5744,2021
Germany,2021-01-04,5744,2021
Germany,2021-01-05,5744,2021
Germany,2021-01-06,5744,2021
Germany,2021-01-07,5744,2021
Germany,2021-01-08,5744,2021
Germany,2021-01-09,5744,2021
Germany,2021-01-10,5759,2021
Germany,2021-01-11,5759,2021
Germany,2021-01-12,5759,2021
Germany,2021-01-13,5759,2021
Germany,2021-01-14,5759,2021
Germany,2021-01-15,5759,2021
Germany,2021-01-16,5759,2021
Germany,2021-01-17,5096,2021
Germany,2021-01-18,5096,2021
Germany,2021-01-19,5096,2021
Germany,2021-01-20,5096,2021
Germany,2021-01-21,5096,2021
Germany,2021-01-22,5096,2021
Germany,2021-01-23,5096,2021
Germany,2021-01-24,4107,2021
Germany,2021-01-25,4107,2021
Germany,2021-01-26,4107,2021
Germany,2021-01-27,4107,2021
Germany,2021-01-28,4107,2021
Germany,2021-01-29,4107,2021
Germany,2021-01-30,4107,2021
Germany,2021-01-31,3102,2021
Germany,2021-02-01,3102,2021
Germany,2021-02-02,3102,2021
Germany,2021-02-03,3102,2021
Germany,2021-02-04,3102,2021
Germany,2021-02-05,3102,2021
Germany,2021-02-06,3102,2021
Germany,2021-02-07,2268,2021
Germany,2021-02-08,2268,2021
Germany,2021-02-09,2268,2021
Germany,2021-02-10,2268,2021
Germany,2021-02-11,2268,2021
Germany,2021-02-12,2268,2021
Germany,2021-02-13,2268,2021
Germany,2021-02-14,1680,2021
Germany,2021-02-15,1680,2021
Germany,2021-02-16,1680,2021
Germany,2021-02-17,1680,2021
Germany,2021-02-18,1680,2021
Germany,2021-02-19,1680,2021
Germany,2021-02-20,1680,2021
Germany,2021-02-21,1478,2021
Germany,2021-02-22,1478,2021
Germany,2021-02-23,1478,2021
Germany,2021-02-24,1478,2021
Germany,2021-02-25,1478,2021
Germany,2021-02-26,1478,2021
Germany,2021-02-27,1478,2021
Germany,2021-02-28,1227,2021
Germany,2021-03-01,1227,2021
Germany,2021-03-02,1227,2021
Germany,2021-03-03,1227,2021
Germany,2021-03-04,1227,2021
Germany,2021-03-05,1227,2021
Germany,2021-03-06,1227,2021
Germany,2021-03-07,1049,2021
Germany,2021-03-08,1049,2021
Germany,2021-03-09,1049,2021
Germany,2021-03-10,1049,2021
Germany,2021-03-11,1049,2021
Germany,2021-03-12,1049,2021
Germany,2021-03-13,1049,2021
Germany,2021-03-14,1104,2021
Germany,2021-03-15,1104,2021
Germany,2021-03-16,1104,2021
Germany,2021-03-17,1104,2021
Germany,2021-03-18,1104,2021
Germany,2021-03-19,1104,2021
Germany,2021-03-20,1104,2021
Germany,2021-03-21,1277,2021
Germany,2021-03-22,1277,2021
Germany,2021-03-23,1277,2021
Germany,2021-03-24,1277,2021
Germany,2021-03-25,1277,2021
Germany,2021-03-26,1277,2021
Germany,2021-03-27,1277,2021
Germany,2021-03-28,1526,2021
Germany,2021-03-29,1526,2021
Germany,2021-03-30,1526,2021
Germany,2021-03-31,1526,2021
Germany,2021-04-01,1526,2021
Germany,2021-04-02,1526,2021
Germany,2021-04-03,1526,2021
Germany,2021-04-04,1590,2021
Germany,2021-04-05,1590,2021
Germany,2021-04-06,1590,2021
Germany,2021-04-07,1590,2021
Germany,2021-04-08,1590,2021
Germany,2021-04-09,1590,2021
Germany,2021-04-10,1590,2021
Germany,2021-04-11,1582,2021
Germany,2021-04-12,1582,2021
Germany,2021-04-13,1582,2021
Germany,2021-04-14,1582,2021
Germany,2021-04-15,1582,2021
Germany,2021-04-16,1582,2021
Germany,2021-04-17,1582,2021
Germany,2021-04-18,1627,2021
Germany,2021-04-19,1627,2021
Germany,2021-04-20,1627,2021
Germany,2021-04-21,1627,2021
Germany,2021-04-22,1627,2021
Germany,2021-04-23,1627,2021
Germany,2021-04-24,1627,2021
Germany,2021-04-25,1622,2021
Germany,2021-04-26,1622,2021
Germany,2021-04-27,1622,2021
Germany,2021-04-28,1622,2021
Germany,2021-04-29,1622,2021
Germany,2021-04-30,1622,2021
Germany,2021-05-01,1622,2021
Germany,2021-05-02,1307,2021
Germany,2021-05-03,1307,2021
Germany,2021-05-04,1307,2021
Germany,2021-05-05,1307,2021
Germany,2021-05-06,1307,2021
Germany,2021-05-07,1307,2021
Germany,2021-05-08,1307,2021
Germany,2021-05-09,1010,2021
Germany,2021-05-10,1010,2021
Germany,2021-05-11,1010,2021
Germany,2021-05-12,1010,2021
Germany,2021-05-13,1010,2021
Germany,2021-05-14,1010,2021
Germany,2021-05-15,1010,2021
Germany,2021-05-16,676,2021
Germany,2021-05-17,676,2021
Germany,2021-05-18,676,2021
Germany,2021-05-19,676,2021
Germany,2021-05-20,676,2021
Germany,2021-05-21,676,2021
Germany,2021-05-22,676,2021
Germany,2021-05-23,448,2021
Germany,2021-05-24,448,2021
Germany,2021-05-25,448,2021
Germany,2021-05-26,448,2021
Germany,2021-05-27,448,2021
Germany,2021-05-28,448,2021
Germany,2021-05-29,448,2021
Germany,2021-05-30,261,2021
Germany,2021-05-31,261,2021
Germany,2021-06-01,261,2021
Germany,2021-06-02,261,2021
Germany,2021-06-03,261,2021
Germany,2021-06-04,261,2021
Germany,2021-06-05,261,2021
Germany,2021-06-06,141,2021
Germany,2021-06-07,141,2021
Germany,2021-06-08,141,2021
Germany,2021-06-09,141,2021
Germany,2021-06-10,141,2021
Germany,2021-06-11,141,2021
Germany,2021-06-12,141,2021
Germany,2021-06-13,67,2021
Germany,2021-06-14,67,2021
Germany,2021-06-15,67,2021
Germany,2021-06-16,67,2021
Germany,2021-06-17,67,2021
Germany,2021-06-18,67,2021
Germany,2021-06-19,67,2021
Germany,2021-06-20,47,2021
Germany,2021-06-21,47,2021
Germany,2021-06-22,47,2021
Germany,2021-06-23,47,2021
Germany,2021-06-24,47,2021
Germany,2021-06-25,47,2021
Germany,2021-06-26,47,2021
Germany,2021-06-27,30,2021
Germany,2021-06-28,30,2021
Germany,2021-06-29,30,2021
Germany,2021-06-30,30,2021
Germany,2021-07-01,30,2021
Germany,2021-07-02,30,2021
Germany,2021-07-03,30,2021
Germany,2021-07-04,25,2021
Germany,2021-07-05,25,2021
Germany,2021-07-06,25,2021
Germany,2021-07-07,25,2021
Germany,2021-07-08,25,2021
Germany,2021-07-09,25,2021
Germany,2021-07-10,25,2021
Germany,2021-07-11,25,2021
Germany,2021-07-12,25,2021
Germany,2021-07-13,25,2021
Germany,2021-07-14,25,2021
Germany,2021-07-15,25,2021
Germany,2021-07-16,25,2021
Germany,2021-07-17,25,2021
Germany,2021-07-18,30,2021
Germany,2021-07-19,30,2021
Germany,2021-07-20,30,2021
Germany,2021-07-21,30,2021
Germany,2021-07-22,30,2021
Germany,2021-07-23,30,2021
Germany,2021-07-24,30,2021
Germany,2021-07-25,40,2021
Germany,2021-07-26,40,2021
Germany,2021-07-27,40,2021
Germany,2021-07-28,40,2021
Germany,2021-07-29,40,2021
Germany,2021-07-30,40,2021
Germany,2021-07-31,40,2021
Germany,2021-08-01,72,2021
Germany,2021-08-02,72,2021
Germany,2021-08-03,72,2021
Germany,2021-08-04,72,2021
Germany,2021-08-05,72,2021
Germany,2021-08-06,72,2021
Germany,2021-08-07,72,2021
Germany,2021-08-08,89,2021
Germany,2021-08-09,89,2021
Germany,2021-08-10,89,2021
Germany,2021-08-11,89,2021
Germany,2021-08-12,89,2021
Germany,2021-08-13,89,2021
Germany,2021-08-14,89,2021
Germany,2021-08-15,144,2021
Germany,2021-08-16,144,2021
Germany,2021-08-17,144,2021
Germany,2021-08-18,144,2021
Germany,2021-08-19,144,2021
Germany,2021-08-20,144,2021
Germany,2021-08-21,144,2021
Germany,2021-08-22,224,2021
Germany,2021-08-23,224,2021
Germany,2021-08-24,224,2021
Germany,2021-08-25,224,2021
Germany,2021-08-26,224,2021
Germany,2021-08-27,224,2021
Germany,2021-08-28,224,2021
Germany,2021-08-29,351,2021
Germany,2021-08-30,351,2021
Germany,2021-08-31,351,2021
Germany,2021-09-01,351,2021
Germany,2021-09-02,351,2021
Germany,2021-09-03,351,2021
Germany,2021-09-04,351,2021
Germany,2021-09-05,432,2021
Germany,2021-09-06,432,2021
Germany,2021-09-07,432,2021
Germany,2021-09-08,432,2021
Germany,2021-09-09,432,2021
Germany,2021-09-10,432,2021
Germany,2021-09-11,432,2021
Germany,2021-09-12,449,2021
Germany,2021-09-13,449,2021
Germany,2021-09-14,449,2021
Germany,2021-09-15,449,2021
Germany,2021-09-16,449,2021
Germany,2021-09-17,449,2021
Germany,2021-09-18,449,2021
Germany,2021-09-19,385,2021
Germany,2021-09-20,385,2021
Germany,2021-09-21,385,2021
Germany,2021-09-22,385,2021
Germany,2021-09-23,385,2021
Germany,2021-09-24,385,2021
Germany,2021-09-25,385,2021
Germany,2021-09-26,354,2021
Germany,2021-09-27,354,2021
Germany,2021-09-28,354,2021
Germany,2021-09-29,354,2021
Germany,2021-09-30,354,2021
Germany,2021-10-01,354,2021
Germany,2021-10-02,354,2021
Germany,2021-10-03,423,2021
Germany,2021-10-04,423,2021
Germany,2021-10-05,423,2021
Germany,2021-10-06,423,2021
Germany,2021-10-07,423,2021
Germany,2021-10-08,423,2021
Germany,2021-10-09,423,2021
Germany,2021-10-10,489,2021
Germany,2021-10-11,489,2021
Germany,2021-10-12,489,2021
Germany,2021-10-13,489,2021
Germany,2021-10-14,489,2021
Germany,2021-10-15,489,2021
Germany,2021-10-16,489,2021
Germany,2021-10-17,581,2021
Germany,2021-10-18,581,2021
Germany,2021-10-19,581,2021
Germany,2021-10-20,581,2021
Germany,2021-10-21,581,2021
Germany,2021-10-22,581,2021
Germany,2021-10-23,581,2021
Germany,2021-10-24,1051,2021
Germany,2021-10-25,1051,2021
Germany,2021-10-26,1051,2021
Germany,2021-10-27,1051,2021
Germany,2021-10-28,1051,2021
Germany,2021-10-29,1051,2021
Germany,2021-10-30,1051,2021
Germany,2021-10-31,1274,2021
Germany,2021-11-01,1274,2021
Germany,2021-11-02,1274,2021
Germany,2021-11-03,1274,2021
Germany,2021-11-04,1274,2021
Germany,2021-11-05,1274,2021
Germany,2021-11-06,1274,2021
Germany,2021-11-07,1672,2021
Germany,2021-11-08,1672,2021
Germany,2021-11-09,1672,2021
Germany,2021-11-10,1672,2021
Germany,2021-11-11,1672,2021
Germany,2021-11-12,1672,2021
Germany,2021-11-13,1672,2021
Germany,2021-11-14,2286,2021
Germany,2021-11-15,2286,2021
Germany,2021-11-16,2286,2021
Germany,2021-11-17,2286,2021
Germany,2021-11-18,2286,2021
Germany,2021-11-19,2286,2021
Germany,2021-11-20,2286,2021
Germany,2021-11-21,2710,2021
Germany,2021-11-22,2710,2021
Germany,2021-11-23,2710,2021
Germany,2021-11-24,2710,2021
Germany,2021-11-25,2710,2021
Germany,2021-11-26,2710,2021
Germany,2021-11-27,2710,2021
Germany,2021-11-28,3093,2021
Germany,2021-11-29,3093,2021
Germany,2021-11-30,3093,2021
Germany,2021-12-01,3093,2021
Germany,2021-12-02,3093,2021
Germany,2021-12-03,3093,2021
Germany,2021-12-04,3093,2021
Germany,2021-12-05,2865,2021
Germany,2021-12-06,2865,2021
Germany,2021-12-07,2865,2021
Germany,2021-12-08,2865,2021
Germany,2021-12-09,2865,2021
Germany,2021-12-10,2865,2021
Germany,2021-12-11,2865,2021
Germany,2021-12-12,2513,2021
Germany,2021-12-13,2513,2021
Germany,2021-12-14,2513,2021
Germany,2021-12-15,2513,2021
Germany,2021-12-16,2513,2021
Germany,2021-12-17,2513,2021
Germany,2021-12-18,2513,2021
