Entity,Day,Total confirmed cases of COVID-19 per million people,Year
China,2024-06-06,69717.78,2024
China,2024-06-07,69717.91,2024
China,2024-06-08,69717.91,2024
China,2024-06-09,69717.91,2024
China,2024-06-10,69718.16,2024
China,2024-06-11,69718.16,2024
China,2024-06-12,69718.16,2024
China,2024-06-13,69718.31,2024
China,2024-06-14,69718.47,2024
China,2024-06-15,69718.47,2024
China,2024-06-16,69718.47,2024
China,2024-06-17,69718.81,2024
China,2024-06-18,69718.81,2024
China,2024-06-19,69718.81,2024
China,2024-06-20,69718.984,2024
China,2024-06-21,69719.11,2024
China,2024-06-22,69719.11,2024
China,2024-06-23,69719.11,2024
China,2024-06-24,69719.61,2024
China,2024-06-25,69719.61,2024
China,2024-06-26,69719.61,2024
China,2024-06-27,69719.82,2024
China,2024-06-28,69719.984,2024
China,2024-06-29,69719.984,2024
China,2024-06-30,69719.984,2024
China,2024-07-01,69720.65,2024
China,2024-07-02,69720.65,2024
China,2024-07-03,69720.65,2024
China,2024-07-04,69720.92,2024
China,2024-07-05,69721.16,2024
China,2024-07-06,69721.16,2024
China,2024-07-07,69721.16,2024
China,2024-07-08,69721.84,2024
China,2024-07-09,69721.84,2024
China,2024-07-10,69721.84,2024
China,2024-07-11,69722.23,2024
China,2024-07-12,69722.48,2024
China,2024-07-13,69722.48,2024
China,2024-07-14,69722.48,2024
China,2024-07-15,69723.125,2024
China,2024-07-16,69723.125,2024
China,2024-07-17,69723.125,2024
China,2024-07-18,69723.54,2024
China,2024-07-19,69723.87,2024
China,2024-07-20,69723.87,2024
China,2024-07-21,69723.87,2024
China,2024-07-22,69724.43,2024
China,2024-07-23,69724.43,2024
China,2024-07-24,69724.43,2024
China,2024-07-25,69724.92,2024
China,2024-07-26,69725.34,2024
China,2024-07-27,69725.34,2024
China,2024-07-28,69725.34,2024
China,2024-07-29,69725.805,2024
China,2024-07-30,69725.805,2024
China,2024-07-31,69725.805,2024
China,2024-08-01,69726.34,2024
China,2024-08-02,69726.81,2024
China,2024-08-03,69726.81,2024
China,2024-08-04,69726.81,2024
China,2024-08-05,69727.16,2024
China,2024-08-06,69727.16,2024
China,2024-08-07,69727.16,2024
China,2024-08-08,69727.7,2024
China,2024-08-09,69728.12,2024
China,2024-08-10,69728.12,2024
China,2024-08-11,69728.375,2024
China,2024-08-12,69728.375,2024
China,2024-08-13,69728.375,2024
China,2024-08-14,69728.375,2024
China,2024-08-15,69728.766,2024
China,2024-08-16,69729.125,2024
China,2024-08-17,69729.125,2024
China,2024-08-18,69729.336,2024
China,2024-08-19,69729.336,2024
China,2024-08-20,69729.336,2024
China,2024-08-21,69729.336,2024
China,2024-08-22,69729.65,2024
China,2024-08-23,69729.98,2024
China,2024-08-24,69729.98,2024
China,2024-08-25,69730.15,2024
China,2024-08-26,69730.15,2024
China,2024-08-27,69730.15,2024
China,2024-08-28,69730.15,2024
China,2024-08-29,69730.42,2024
China,2024-08-30,69730.42,2024
China,2024-08-31,69730.74,2024
China,2024-09-01,69730.89,2024
China,2024-09-02,69730.89,2024
China,2024-09-03,69730.89,2024
China,2024-09-04,69730.89,2024
China,2024-09-05,69731.1,2024
China,2024-09-06,69731.1,2024
China,2024-09-07,69731.36,2024
China,2024-09-08,69731.36,2024
China,2024-09-09,69731.36,2024
China,2024-09-10,69731.36,2024
China,2024-09-11,69731.36,2024
China,2024-09-12,69731.52,2024
China,2024-09-13,69731.7,2024
China,2024-09-14,69731.7,2024
China,2024-09-15,69731.7,2024
China,2024-09-16,69731.7,2024
China,2024-09-17,69731.7,2024
China,2024-09-18,69731.7,2024
China,2024-09-19,69731.82,2024
China,2024-09-20,69731.82,2024
China,2024-09-21,69731.82,2024
China,2024-09-22,69731.82,2024
China,2024-09-23,69731.82,2024
China,2024-09-24,69731.82,2024
China,2024-09-25,69731.82,2024
China,2024-09-26,69731.92,2024
China,2024-09-27,69732.016,2024
China,2024-09-28,69732.016,2024
China,2024-09-29,69732.016,2024
China,2024-09-30,69732.016,2024
China,2024-10-01,69732.016,2024
China,2024-10-02,69732.016,2024
China,2024-10-03,69732.09,2024
China,2024-10-04,69732.15,2024
China,2024-10-05,69732.15,2024
China,2024-10-06,69732.15,2024
China,2024-10-07,69732.15,2024
China,2024-10-08,69732.15,2024
China,2024-10-09,69732.15,2024
China,2024-10-10,69732.195,2024
China,2024-10-11,69732.195,2024
China,2024-10-12,69732.195,2024
China,2024-10-13,69732.195,2024
China,2024-10-14,69732.195,2024
China,2024-10-15,69732.195,2024
China,2024-10-16,69732.195,2024
China,2024-10-17,69732.234,2024
China,2024-10-18,69732.266,2024
China,2024-10-19,69732.266,2024
China,2024-10-20,69732.27,2024
China,2024-10-21,69732.27,2024
China,2024-10-22,69732.27,2024
China,2024-10-23,69732.3,2024
China,2024-10-24,69732.3,2024
China,2024-10-25,69732.32,2024
China,2024-10-26,69732.32,2024
China,2024-10-27,69732.32,2024
China,2024-10-28,69732.32,2024
China,2024-10-29,69732.32,2024
China,2024-10-30,69732.32,2024
China,2024-10-31,69732.32,2024
China,2024-11-01,69732.375,2024
China,2024-11-02,69732.375,2024
China,2024-11-03,69732.375,2024
China,2024-11-04,69732.375,2024
China,2024-11-05,69732.375,2024
China,2024-11-06,69732.375,2024
China,2024-11-07,69732.39,2024
China,2024-11-08,69732.4,2024
China,2024-11-09,69732.4,2024
China,2024-11-10,69732.4,2024
China,2024-11-11,69732.4,2024
China,2024-11-12,69732.4,2024
China,2024-11-13,69732.4,2024
China,2024-11-14,69732.42,2024
China,2024-11-15,69732.43,2024
China,2024-11-16,69732.43,2024
China,2024-11-17,69732.43,2024
China,2024-11-18,69732.43,2024
China,2024-11-19,69732.43,2024
China,2024-11-20,69732.43,2024
China,2024-11-21,69732.445,2024
China,2024-11-22,69732.445,2024
China,2024-11-23,69732.445,2024
China,2024-11-24,69732.445,2024
China,2024-11-25,69732.445,2024
China,2024-11-26,69732.445,2024
China,2024-11-27,69732.445,2024
China,2024-11-28,69732.47,2024
China,2024-11-29,69732.48,2024
China,2024-11-30,69732.48,2024
China,2024-12-01,69732.48,2024
China,2024-12-02,69732.48,2024
China,2024-12-03,69732.48,2024
China,2024-12-04,69732.5,2024
China,2024-12-05,69732.5,2024
China,2024-12-06,69732.53,2024
China,2024-12-07,69732.53,2024
China,2024-12-08,69732.53,2024
China,2024-12-09,69732.53,2024
China,2024-12-10,69732.53,2024
China,2024-12-11,69732.53,2024
China,2024-12-12,69732.555,2024
China,2024-12-13,69732.57,2024
China,2024-12-14,69732.57,2024
China,2024-12-15,69732.57,2024
China,2024-12-16,69732.57,2024
China,2024-12-17,69732.57,2024
China,2024-12-18,69732.6,2024
China,2024-12-19,69732.6,2024
China,2024-12-20,69732.63,2024
China,2024-12-21,69732.63,2024
China,2024-12-22,69732.63,2024
China,2024-12-23,69732.63,2024
China,2024-12-24,69732.63,2024
China,2024-12-25,69732.66,2024
China,2024-12-26,69732.66,2024
China,2024-12-27,69732.67,2024
China,2024-12-28,69732.67,2024
China,2024-12-29,69732.67,2024
China,2024-12-30,69732.67,2024
China,2024-12-31,69732.67,2024
France,2023-01-01,593385.44,2023
France,2023-01-02,593385.44,2023
France,2023-01-03,593385.44,2023
France,2023-01-04,593385.44,2023
France,2023-01-05,593385.44,2023
France,2023-01-06,593385.44,2023
France,2023-01-07,593385.44,2023
France,2023-01-08,594642.94,2023
France,2023-01-09,594642.94,2023
France,2023-01-10,594642.94,2023
France,2023-01-11,594642.94,2023
France,2023-01-12,594642.94,2023
France,2023-01-13,594642.94,2023
France,2023-01-14,594642.94,2023
France,2023-01-15,595320.1,2023
France,2023-01-16,595320.1,2023
France,2023-01-17,595320.1,2023
France,2023-01-18,595320.1,2023
France,2023-01-19,595320.1,2023
France,2023-01-20,595320.1,2023
France,2023-01-21,595320.1,2023
France,2023-01-22,595813.2,2023
France,2023-01-23,595813.2,2023
France,2023-01-24,595813.2,2023
France,2023-01-25,595813.2,2023
France,2023-01-26,595813.2,2023
France,2023-01-27,595813.2,2023
France,2023-01-28,595813.2,2023
France,2023-01-29,596279.9,2023
France,2023-01-30,596279.9,2023
France,2023-01-31,596279.9,2023
France,2023-02-01,596279.9,2023
France,2023-02-02,596279.9,2023
France,2023-02-03,596279.9,2023
France,2023-02-04,596279.9,2023
France,2023-02-05,596686.4,2023
France,2023-02-06,596686.4,2023
France,2023-02-07,596686.4,2023
France,2023-02-08,596686.4,2023
France,2023-02-09,596686.4,2023
France,2023-02-10,596686.4,2023
France,2023-02-11,596686.4,2023
France,2023-02-12,597037.06,2023
France,2023-02-13,597037.06,2023
France,2023-02-14,597037.06,2023
France,2023-02-15,597037.06,2023
France,2023-02-16,597037.06,2023
France,2023-02-17,597037.06,2023
France,2023-02-18,597037.06,2023
France,2023-02-19,597412.25,2023
France,2023-02-20,597412.25,2023
France,2023-02-21,597412.25,2023
France,2023-02-22,597412.25,2023
France,2023-02-23,597412.25,2023
France,2023-02-24,597412.25,2023
France,2023-02-25,597412.25,2023
France,2023-02-26,597821.06,2023
France,2023-02-27,597821.06,2023
France,2023-02-28,597821.06,2023
France,2023-03-01,597821.06,2023
France,2023-03-02,597821.06,2023
France,2023-03-03,597821.06,2023
France,2023-03-04,597821.06,2023
France,2023-03-05,598214.94,2023
France,2023-03-06,598214.94,2023
France,2023-03-07,598214.94,2023
France,2023-03-08,598214.94,2023
France,2023-03-09,598214.94,2023
France,2023-03-10,598214.94,2023
France,2023-03-11,598214.94,2023
France,2023-03-12,598772.7,2023
France,2023-03-13,598772.7,2023
France,2023-03-14,598772.7,2023
France,2023-03-15,598772.7,2023
France,2023-03-16,598772.7,2023
France,2023-03-17,598772.7,2023
France,2023-03-18,598772.7,2023
France,2023-03-19,599493.06,2023
France,2023-03-20,599493.06,2023
France,2023-03-21,599493.06,2023
France,2023-03-22,599493.06,2023
France,2023-03-23,599493.06,2023
France,2023-03-24,599493.06,2023
France,2023-03-25,599493.06,2023
France,2023-03-26,600342.44,2023
France,2023-03-27,600342.44,2023
France,2023-03-28,600342.44,2023
France,2023-03-29,600342.44,2023
France,2023-03-30,600342.44,2023
France,2023-03-31,600342.44,2023
France,2023-04-01,600342.44,2023
France,2023-04-02,601233.56,2023
France,2023-04-03,601233.56,2023
France,2023-04-04,601233.56,2023
France,2023-04-05,601233.56,2023
France,2023-04-06,601233.56,2023
France,2023-04-07,601233.56,2023
France,2023-04-08,601233.56,2023
France,2023-04-09,602094.6,2023
France,2023-04-10,602094.6,2023
France,2023-04-11,602094.6,2023
France,2023-04-12,602094.6,2023
France,2023-04-13,602094.6,2023
France,2023-04-14,602094.6,2023
France,2023-04-15,602094.6,2023
France,2023-04-16,602911.5,2023
France,2023-04-17,602911.5,2023
France,2023-04-18,602911.5,2023
France,2023-04-19,602911.5,2023
France,2023-04-20,602911.5,2023
France,2023-04-21,602911.5,2023
France,2023-04-22,602911.5,2023
France,2023-04-23,603667.25,2023
France,2023-04-24,603667.25,2023
France,2023-04-25,603667.25,2023
France,2023-04-26,603667.25,2023
France,2023-04-27,603667.25,2023
France,2023-04-28,603667.25,2023
France,2023-04-29,603667.25,2023
France,2023-04-30,604296.44,2023
France,2023-05-01,604296.44,2023
France,2023-05-02,604296.44,2023
France,2023-05-03,604296.44,2023
France,2023-05-04,604296.44,2023
France,2023-05-05,604296.44,2023
France,2023-05-06,604296.44,2023
France,2023-05-07,604783.94,2023
France,2023-05-08,604783.94,2023
France,2023-05-09,604783.94,2023
France,2023-05-10,604783.94,2023
France,2023-05-11,604783.94,2023
France,2023-05-12,604783.94,2023
France,2023-05-13,604783.94,2023
France,2023-05-14,605161.6,2023
France,2023-05-15,605161.6,2023
France,2023-05-16,605161.6,2023
France,2023-05-17,605161.6,2023
France,2023-05-18,605161.6,2023
France,2023-05-19,605161.6,2023
France,2023-05-20,605161.6,2023
France,2023-05-21,605482.94,2023
France,2023-05-22,605482.94,2023
France,2023-05-23,605482.94,2023
France,2023-05-24,605482.94,2023
France,2023-05-25,605482.94,2023
France,2023-05-26,605482.94,2023
France,2023-05-27,605482.94,2023
France,2023-05-28,605875.44,2023
France,2023-05-29,605875.44,2023
France,2023-05-30,605875.44,2023
France,2023-05-31,605875.44,2023
France,2023-06-01,605875.44,2023
France,2023-06-02,605875.44,2023
France,2023-06-03,605875.44,2023
France,2023-06-04,606165.0,2023
France,2023-06-05,606165.0,2023
France,2023-06-06,606165.0,2023
France,2023-06-07,606165.0,2023
France,2023-06-08,606165.0,2023
France,2023-06-09,606165.0,2023
France,2023-06-10,606165.0,2023
France,2023-06-11,606408.0,2023
France,2023-06-12,606408.0,2023
France,2023-06-13,606408.0,2023
France,2023-06-14,606408.0,2023
France,2023-06-15,606408.0,2023
France,2023-06-16,606408.0,2023
France,2023-06-17,606408.0,2023
France,2023-06-18,606582.25,2023
France,2023-06-19,606582.25,2023
France,2023-06-20,606582.25,2023
France,2023-06-21,606582.25,2023
France,2023-06-22,606582.25,2023
France,2023-06-23,606582.25,2023
France,2023-06-24,606582.25,2023
France,2023-06-25,606706.44,2023
France,2023-06-26,606706.44,2023
France,2023-06-27,606706.44,2023
France,2023-06-28,606706.44,2023
France,2023-06-29,606706.44,2023
France,2023-06-30,606706.44,2023
France,2023-07-01,606706.44,2023
France,2023-07-02,606706.44,2023
France,2023-07-03,606706.44,2023
France,2023-07-04,606706.44,2023
France,2023-07-05,606706.44,2023
France,2023-07-06,606706.44,2023
France,2023-07-07,606706.44,2023
France,2023-07-08,606706.44,2023
France,2023-07-09,606706.44,2023
France,2023-07-10,606706.44,2023
France,2023-07-11,606706.44,2023
France,2023-07-12,606706.44,2023
France,2023-07-13,606706.44,2023
France,2023-07-14,606706.44,2023
France,2023-07-15,606706.44,2023
France,2023-07-16,606706.44,2023
France,2023-07-17,606706.44,2023
France,2023-07-18,606706.44,2023
France,2023-07-19,606706.44,2023
France,2023-07-20,606706.44,2023
France,2023-07-21,606706.44,2023
France,2023-07-22,606706.44,2023
France,2023-07-23,606706.44,2023
France,2023-07-24,606706.44,2023
France,2023-07-25,606706.44,2023
France,2023-07-26,606706.44,2023
France,2023-07-27,606706.44,2023
France,2023-07-28,606706.44,2023
France,2023-07-29,606706.44,2023
France,2023-07-30,606706.44,2023
France,2023-07-31,606706.44,2023
France,2023-08-01,606706.44,2023
France,2023-08-02,606706.44,2023
France,2023-08-03,606706.44,2023
France,2023-08-04,606706.44,2023
France,2023-08-05,606706.44,2023
France,2023-08-06,606706.44,2023
France,2023-08-07,606706.44,2023
France,2023-08-08,606706.44,2023
France,2023-08-09,606706.44,2023
France,2023-08-10,606706.44,2023
France,2023-08-11,606706.44,2023
France,2023-08-12,606706.44,2023
France,2023-08-13,606706.44,2023
France,2023-08-14,606706.44,2023
France,2023-08-15,606706.44,2023
France,2023-08-16,606706.44,2023
France,2023-08-17,606706.44,2023
France,2023-08-18,606706.44,2023
France,2023-08-19,606706.44,2023
France,2023-08-20,606706.44,2023
France,2023-08-21,606706.44,2023
France,2023-08-22,606706.44,2023
France,2023-08-23,606706.44,2023
France,2023-08-24,606706.44,2023
France,2023-08-25,606706.44,2023
France,2023-08-26,606706.44,2023
France,2023-08-27,606706.44,2023
France,2023-08-28,606706.44,2023
France,2023-08-29,606706.44,2023
France,2023-08-30,606706.44,2023
France,2023-08-31,606706.44,2023
France,2023-09-01,606706.44,2023
France,2023-09-02,606706.44,2023
France,2023-09-03,606706.44,2023
France,2023-09-04,606706.44,2023
France,2023-09-05,606706.44,2023
France,2023-09-06,606706.44,2023
France,2023-09-07,606706.44,2023
France,2023-09-08,606706.44,2023
France,2023-09-09,606706.44,2023
France,2023-09-10,606706.44,2023
France,2023-09-11,606706.44,2023
France,2023-09-12,606706.44,2023
France,2023-09-13,606706.44,2023
France,2023-09-14,606706.44,2023
France,2023-09-15,606706.44,2023
France,2023-09-16,606706.44,2023
France,2023-09-17,606706.44,2023
France,2023-09-18,606706.44,2023
France,2023-09-19,606706.44,2023
France,2023-09-20,606706.44,2023
France,2023-09-21,606706.44,2023
France,2023-09-22,606706.44,2023
France,2023-09-23,606706.44,2023
France,2023-09-24,606706.44,2023
France,2023-09-25,606706.44,2023
France,2023-09-26,606706.44,2023
France,2023-09-27,606706.44,2023
France,2023-09-28,606706.44,2023
France,2023-09-29,606706.44,2023
France,2023-09-30,606706.44,2023
France,2023-10-01,606706.44,2023
France,2023-10-02,606706.44,2023
France,2023-10-03,606706.44,2023
France,2023-10-04,606706.44,2023
France,2023-10-05,606706.44,2023
France,2023-10-06,606706.44,2023
France,2023-10-07,606706.44,2023
France,2023-10-08,606706.44,2023
France,2023-10-09,606706.44,2023
France,2023-10-10,606706.44,2023
France,2023-10-11,606706.44,2023
France,2023-10-12,606706.44,2023
France,2023-10-13,606706.44,2023
France,2023-10-14,606706.44,2023
France,2023-10-15,606706.44,2023
France,2023-10-16,606706.44,2023
France,2023-10-17,606706.44,2023
France,2023-10-18,606706.44,2023
France,2023-10-19,606706.44,2023
France,2023-10-20,606706.44,2023
France,2023-10-21,606706.44,2023
France,2023-10-22,606706.44,2023
France,2023-10-23,606706.44,2023
France,2023-10-24,606706.44,2023
France,2023-10-25,606706.44,2023
France,2023-10-26,606706.44,2023
France,2023-10-27,606706.44,2023
France,2023-10-28,606706.44,2023
France,2023-10-29,606706.44,2023
France,2023-10-30,606706.44,2023
France,2023-10-31,606706.44,2023
France,2023-11-01,606706.44,2023
France,2023-11-02,606706.44,2023
France,2023-11-03,606706.44,2023
France,2023-11-04,606706.44,2023
France,2023-11-05,606706.44,2023
France,2023-11-06,606706.44,2023
France,2023-11-07,606706.44,2023
France,2023-11-08,606706.44,2023
France,2023-11-09,606706.44,2023
France,2023-11-10,606706.44,2023
France,2023-11-11,606706.44,2023
France,2023-11-12,606706.44,2023
France,2023-11-13,606706.44,2023
France,2023-11-14,606706.44,2023
France,2023-11-15,606706.44,2023
France,2023-11-16,606706.44,2023
France,2023-11-17,606706.44,2023
France,2023-11-18,606706.44,2023
France,2023-11-19,606706.44,2023
France,2023-11-20,606706.44,2023
France,2023-11-21,606706.44,2023
France,2023-11-22,606706.44,2023
France,2023-11-23,606706.44,2023
France,2023-11-24,606706.44,2023
France,2023-11-25,606706.44,2023
France,2023-11-26,606706.44,2023
France,2023-11-27,606706.44,2023
France,2023-11-28,606706.44,2023
France,2023-11-29,606706.44,2023
France,2023-11-30,606706.44,2023
France,2023-12-01,606706.44,2023
France,2023-12-02,606706.44,2023
France,2023-12-03,606706.44,2023
France,2023-12-04,606706.44,2023
France,2023-12-05,606706.44,2023
France,2023-12-06,606706.44,2023
France,2023-12-07,606706.44,2023
France,2023-12-08,606706.44,2023
France,2023-12-09,606706.44,2023
France,2023-12-10,606706.44,2023
France,2023-12-11,606706.44,2023
France,2023-12-12,606706.44,2023
France,2023-12-13,606706.44,2023
France,2023-12-14,606706.44,2023
France,2023-12-15,606706.44,2023
France,2023-12-16,606706.44,2023
France,2023-12-17,606706.44,2023
France,2023-12-18,606706.44,2023
France,2023-12-19,606706.44,2023
France,2023-12-20,606706.44,2023
France,2023-12-21,606706.44,2023
France,2023-12-22,606706.44,2023
France,2023-12-23,606706.44,2023
France,2023-12-24,606706.44,2023
France,2023-12-25,606706.44,2023
France,2023-12-26,606706.44,2023
France,2023-12-27,606706.44,2023
France,2023-12-28,606706.44,2023
France,2023-12-29,606706.44,2023
France,2023-12-30,606706.44,2023
France,2023-12-31,606706.44,2023
France,2024-01-01,606706.44,2024
France,2024-01-02,606706.44,2024
France,2024-01-03,606706.44,2024
France,2024-01-04,606706.44,2024
France,2024-01-05,606706.44,2024
France,2024-01-06,606706.44,2024
France,2024-01-07,606706.44,2024
France,2024-01-08,606706.44,2024
France,2024-01-09,606706.44,2024
France,2024-01-10,606706.44,2024
France,2024-01-11,606706.44,2024
France,2024-01-12,606706.44,2024
France,2024-01-13,606706.44,2024
France,2024-01-14,606706.44,2024
France,2024-01-15,606706.44,2024
France,2024-01-16,606706.44,2024
France,2024-01-17,606706.44,2024
France,2024-01-18,606706.44,2024
France,2024-01-19,606706.44,2024
France,2024-01-20,606706.44,2024
France,2024-01-21,606706.44,2024
France,2024-01-22,606706.44,2024
France,2024-01-23,606706.44,2024
France,2024-01-24,606706.44,2024
France,2024-01-25,606706.44,2024
France,2024-01-26,606706.44,2024
France,2024-01-27,606706.44,2024
France,2024-01-28,606706.44,2024
France,2024-01-29,606706.44,2024
France,2024-01-30,606706.44,2024
France,2024-01-31,606706.44,2024
France,2024-02-01,606706.44,2024
France,2024-02-02,606706.44,2024
France,2024-02-03,606706.44,2024
France,2024-02-04,606706.44,2024
France,2024-02-05,606706.44,2024
France,2024-02-06,606706.44,2024
France,2024-02-07,606706.44,2024
France,2024-02-08,606706.44,2024
France,2024-02-09,606706.44,2024
France,2024-02-10,606706.44,2024
France,2024-02-11,606706.44,2024
France,2024-02-12,606706.44,2024
France,2024-02-13,606706.44,2024
France,2024-02-14,606706.44,2024
France,2024-02-15,606706.44,2024
France,2024-02-16,606706.44,2024
France,2024-02-17,606706.44,2024
France,2024-02-18,606706.44,2024
France,2024-02-19,606706.44,2024
France,2024-02-20,606706.44,2024
France,2024-02-21,606706.44,2024
France,2024-02-22,606706.44,2024
France,2024-02-23,606706.44,2024
France,2024-02-24,606706.44,2024
France,2024-02-25,606706.44,2024
France,2024-02-26,606706.44,2024
France,2024-02-27,606706.44,2024
France,2024-02-28,606706.44,2024
France,2024-02-29,606706.44,2024
France,2024-03-01,606706.44,2024
France,2024-03-02,606706.44,2024
France,2024-03-03,606706.44,2024
France,2024-03-04,606706.44,2024
France,2024-03-05,606706.44,2024
France,2024-03-06,606706.44,2024
France,2024-03-07,606706.44,2024
France,2024-03-08,606706.44,2024
France,2024-03-09,606706.44,2024
France,2024-03-10,606706.44,2024
France,2024-03-11,606706.44,2024
France,2024-03-12,606706.44,2024
France,2024-03-13,606706.44,2024
France,2024-03-14,606706.44,2024
France,2024-03-15,606706.44,2024
France,2024-03-16,606706.44,2024
France,2024-03-17,606706.44,2024
France,2024-03-18,606706.44,2024
France,2024-03-19,606706.44,2024
France,2024-03-20,606706.44,2024
France,2024-03-21,606706.44,2024
France,2024-03-22,606706.44,2024
France,2024-03-23,606706.44,2024
France,2024-03-24,606706.44,2024
France,2024-03-25,606706.44,2024
France,2024-03-26,606706.44,2024
France,2024-03-27,606706.44,2024
France,2024-03-28,606706.44,2024
France,2024-03-29,606706.44,2024
France,2024-03-30,606706.44,2024
France,2024-03-31,606706.44,2024
France,2024-04-01,606706.44,2024
France,2024-04-02,606706.44,2024
France,2024-04-03,606706.44,2024
France,2024-04-04,606706.44,2024
France,2024-04-05,606706.44,2024
France,2024-04-06,606706.44,2024
France,2024-04-07,606706.44,2024
France,2024-04-08,606706.44,2024
France,2024-04-09,606706.44,2024
France,2024-04-10,606706.44,2024
France,2024-04-11,606706.44,2024
France,2024-04-12,606706.44,2024
France,2024-04-13,606706.44,2024
France,2024-04-14,606706.44,2024
France,2024-04-15,606706.44,2024
France,2024-04-16,606706.44,2024
France,2024-04-17,606706.44,2024
France,2024-04-18,606706.44,2024
France,2024-04-19,606706.44,2024
France,2024-04-20,606706.44,2024
France,2024-04-21,606706.44,2024
France,2024-04-22,606706.44,2024
France,2024-04-23,606706.44,2024
France,2024-04-24,606706.44,2024
France,2024-04-25,606706.44,2024
France,2024-04-26,606706.44,2024
France,2024-04-27,606706.44,2024
France,2024-04-28,606706.44,2024
France,2024-04-29,606706.44,2024
France,2024-04-30,606706.44,2024
France,2024-05-01,606706.44,2024
France,2024-05-02,606706.44,2024
France,2024-05-03,606706.44,2024
France,2024-05-04,606706.44,2024
France,2024-05-05,606706.44,2024
France,2024-05-06,606706.44,2024
France,2024-05-07,606706.44,2024
France,2024-05-08,606706.44,2024
France,2024-05-09,606706.44,2024
France,2024-05-10,606706.44,2024
France,2024-05-11,606706.44,2024
France,2024-05-12,606706.44,2024
France,2024-05-13,606713.3,2024
France,2024-05-14,606713.3,2024
France,2024-05-15,606713.3,2024
France,2024-05-16,606713.3,2024
France,2024-05-17,606713.3,2024
France,2024-05-18,606713.3,2024
France,2024-05-19,606713.3,2024
France,2024-05-20,606719.94,2024
France,2024-05-21,606719.94,2024
France,2024-05-22,606719.94,2024
France,2024-05-23,606719.94,2024
France,2024-05-24,606719.94,2024
France,2024-05-25,606719.94,2024
France,2024-05-26,606719.94,2024
France,2024-05-27,606730.2,2024
France,2024-05-28,606730.2,2024
France,2024-05-29,606730.2,2024
France,2024-05-30,606730.2,2024
France,2024-05-31,606730.2,2024
France,2024-06-01,606730.2,2024
France,2024-06-02,606730.2,2024
France,2024-06-03,606744.44,2024
France,2024-06-04,606744.44,2024
France,2024-06-05,606744.44,2024
France,2024-06-06,606744.44,2024
France,2024-06-07,606744.44,2024
France,2024-06-08,606744.44,2024
France,2024-06-09,606744.44,2024
France,2024-06-10,606761.06,2024
France,2024-06-11,606761.06,2024
France,2024-06-12,606761.06,2024
France,2024-06-13,606761.06,2024
France,2024-06-14,606761.06,2024
France,2024-06-15,606761.06,2024
France,2024-06-16,606761.06,2024
France,2024-06-17,606781.7,2024
France,2024-06-18,606781.7,2024
France,2024-06-19,606781.7,2024
France,2024-06-20,606781.7,2024
France,2024-06-21,606781.7,2024
France,2024-06-22,606781.7,2024
France,2024-06-23,606781.7,2024
France,2024-06-24,606802.06,2024
France,2024-06-25,606802.06,2024
France,2024-06-26,606802.06,2024
France,2024-06-27,606802.06,2024
France,2024-06-28,606802.06,2024
France,2024-06-29,606802.06,2024
France,2024-06-30,606802.06,2024
France,2024-07-01,606819.7,2024
France,2024-07-02,606819.7,2024
France,2024-07-03,606819.7,2024
France,2024-07-04,606819.7,2024
France,2024-07-05,606819.7,2024
France,2024-07-06,606819.7,2024
France,2024-07-07,606819.7,2024
France,2024-07-08,606837.94,2024
France,2024-07-09,606837.94,2024
France,2024-07-10,606837.94,2024
France,2024-07-11,606837.94,2024
France,2024-07-12,606837.94,2024
France,2024-07-13,606837.94,2024
France,2024-07-14,606837.94,2024
France,2024-07-15,606855.7,2024
France,2024-07-16,606855.7,2024
France,2024-07-17,606855.7,2024
France,2024-07-18,606855.7,2024
France,2024-07-19,606855.7,2024
France,2024-07-20,606855.7,2024
France,2024-07-21,606855.7,2024
France,2024-07-22,606872.2,2024
France,2024-07-23,606872.2,2024
France,2024-07-24,606872.2,2024
France,2024-07-25,606872.2,2024
France,2024-07-26,606872.2,2024
France,2024-07-27,606872.2,2024
France,2024-07-28,606872.2,2024
France,2024-07-29,606885.6,2024
France,2024-07-30,606885.6,2024
France,2024-07-31,606885.6,2024
France,2024-08-01,606885.6,2024
France,2024-08-02,606885.6,2024
France,2024-08-03,606885.6,2024
France,2024-08-04,606885.6,2024
France,2024-08-05,606899.75,2024
France,2024-08-06,606899.75,2024
France,2024-08-07,606899.75,2024
France,2024-08-08,606899.75,2024
France,2024-08-09,606899.75,2024
France,2024-08-10,606899.75,2024
France,2024-08-11,606899.75,2024
France,2024-08-12,606913.44,2024
France,2024-08-13,606913.44,2024
France,2024-08-14,606913.44,2024
France,2024-08-15,606913.44,2024
France,2024-08-16,606913.44,2024
France,2024-08-17,606913.44,2024
France,2024-08-18,606913.44,2024
France,2024-08-19,606926.25,2024
France,2024-08-20,606926.25,2024
France,2024-08-21,606926.25,2024
France,2024-08-22,606926.25,2024
France,2024-08-23,606926.25,2024
France,2024-08-24,606926.25,2024
France,2024-08-25,606926.25,2024
France,2024-08-26,606940.4,2024
France,2024-08-27,606940.4,2024
France,2024-08-28,606940.4,2024
France,2024-08-29,606940.4,2024
France,2024-08-30,606940.4,2024
France,2024-08-31,606940.4,2024
France,2024-09-01,606940.4,2024
France,2024-09-02,606954.5,2024
France,2024-09-03,606954.5,2024
